Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1704038400000,2023-12-31 16:00:00,BTCEUR,38555.34,38816.82,38535.11,38708.7,5.44781,210887.6487255,802
1704034800000,2023-12-31 15:00:00,BTCEUR,38643.12,38693.71,38481.75,38561.91,4.33148,167168.8284328,640
1704031200000,2023-12-31 14:00:00,BTCEUR,38579.29,38644.12,38536.42,38621.77,5.51111,212788.2549599,581
1704027600000,2023-12-31 13:00:00,BTCEUR,38559.3,38648.2,38504.44,38592.8,3.43046,132377.2978311,450
1704024000000,2023-12-31 12:00:00,BTCEUR,38641.95,38764.15,38482.78,38573.11,14.59666,564275.4297012,766
1704020400000,2023-12-31 11:00:00,BTCEUR,38781.16,38807.58,38626.11,38627.61,5.93766,230000.0521975,725
1704016800000,2023-12-31 10:00:00,BTCEUR,38833.33,38864.19,38718.6,38781.35,7.17372,278324.2434977,557
1704013200000,2023-12-31 09:00:00,BTCEUR,38587.8,38960.0,38561.81,38830.44,10.23335,396864.8108953,893
1704009600000,2023-12-31 08:00:00,BTCEUR,38640.76,38676.01,38497.76,38595.01,3.33258,128545.1689032,382
1704006000000,2023-12-31 07:00:00,BTCEUR,38390.19,38769.99,38390.19,38640.77,13.41729,518548.9662221,923
1704002400000,2023-12-31 06:00:00,BTCEUR,38347.62,38415.73,38335.33,38386.94,1.52852,58640.4439396,543
1703998800000,2023-12-31 05:00:00,BTCEUR,38398.43,38458.33,38356.89,38359.1,3.92061,150573.3556736,310
1703995200000,2023-12-31 04:00:00,BTCEUR,38363.67,38484.73,38341.78,38400.13,2.36909,91014.2471888,257
1703991600000,2023-12-31 03:00:00,BTCEUR,38279.09,38375.13,38232.21,38357.12,2.44749,93703.3261873,296
1703988000000,2023-12-31 02:00:00,BTCEUR,38348.62,38415.05,38180.0,38294.6,4.39896,168377.1137378,443
1703984400000,2023-12-31 01:00:00,BTCEUR,38540.88,38591.29,38338.99,38344.41,5.05558,194651.2472773,466
1703980800000,2023-12-31 00:00:00,BTCEUR,38330.27,38584.43,38329.19,38523.81,4.07962,156978.8736315,499
1703977200000,2023-12-30 23:00:00,BTCEUR,38271.93,38447.48,38271.93,38330.84,3.80375,145956.9957168,537
1703973600000,2023-12-30 22:00:00,BTCEUR,38435.38,38447.28,38255.69,38307.11,3.95154,151668.9626054,416
1703970000000,2023-12-30 21:00:00,BTCEUR,38434.99,38465.36,38362.45,38435.12,5.39671,207350.9136147,533
1703966400000,2023-12-30 20:00:00,BTCEUR,38477.85,38528.17,38340.03,38435.61,4.90307,188444.7600346,543
1703962800000,2023-12-30 19:00:00,BTCEUR,38524.85,38564.37,38460.72,38474.73,6.14183,236542.1689851,448
1703959200000,2023-12-30 18:00:00,BTCEUR,38582.66,38612.49,38448.85,38522.51,5.72723,220609.2620412,560
1703955600000,2023-12-30 17:00:00,BTCEUR,38547.76,38699.12,38415.29,38586.32,10.30552,397630.318316,977
1703952000000,2023-12-30 16:00:00,BTCEUR,38499.25,38727.25,38485.92,38557.58,7.62619,294541.2886762,940
1703948400000,2023-12-30 15:00:00,BTCEUR,38368.83,38547.13,38316.31,38492.98,7.52507,289106.2757503,752
1703944800000,2023-12-30 14:00:00,BTCEUR,38243.85,38427.19,38212.85,38371.43,9.38136,359309.6340229,815
1703941200000,2023-12-30 13:00:00,BTCEUR,38196.97,38237.52,38098.85,38237.52,3.7782,144185.6620876,610
1703937600000,2023-12-30 12:00:00,BTCEUR,38118.8,38312.67,38105.86,38192.39,11.07023,422979.1224095,912
1703934000000,2023-12-30 11:00:00,BTCEUR,38047.12,38166.93,38047.12,38119.33,10.8015,411666.6167554,1015
1703930400000,2023-12-30 10:00:00,BTCEUR,37894.0,38057.26,37875.43,38044.15,5.4067,205321.3517512,651
1703926800000,2023-12-30 09:00:00,BTCEUR,37789.39,37913.14,37749.45,37893.4,8.5619,323934.6517967,782
1703923200000,2023-12-30 08:00:00,BTCEUR,38107.61,38145.08,37760.25,37777.06,11.1199,421832.9326438,854
1703919600000,2023-12-30 07:00:00,BTCEUR,38194.86,38276.26,38090.86,38106.23,4.55989,174116.2962468,467
1703916000000,2023-12-30 06:00:00,BTCEUR,38249.48,38291.57,38180.24,38193.2,2.8199,107789.9440577,313
1703912400000,2023-12-30 05:00:00,BTCEUR,38126.41,38265.83,38116.29,38242.17,4.51701,172551.0888467,350
1703908800000,2023-12-30 04:00:00,BTCEUR,38115.92,38204.47,38111.89,38134.61,1.95008,74391.9983751,250
1703905200000,2023-12-30 03:00:00,BTCEUR,38057.61,38155.9,37982.59,38118.18,3.54009,134746.4409923,295
1703901600000,2023-12-30 02:00:00,BTCEUR,38306.7,38325.87,38008.54,38068.75,6.60268,251956.9706557,390
1703898000000,2023-12-30 01:00:00,BTCEUR,38252.51,38342.55,38236.36,38315.37,2.12057,81206.3379314,297
1703894400000,2023-12-30 00:00:00,BTCEUR,38230.31,38359.12,38184.82,38257.39,5.56163,212807.894001,489
1703890800000,2023-12-29 23:00:00,BTCEUR,37949.67,38258.95,37932.89,38233.18,7.48561,285181.0430148,745
1703887200000,2023-12-29 22:00:00,BTCEUR,38065.11,38086.36,37550.0,37944.36,24.6489,932834.0230854,1503
1703883600000,2023-12-29 21:00:00,BTCEUR,38119.89,38319.02,38015.23,38074.2,15.7211,599442.5324888,990
1703880000000,2023-12-29 20:00:00,BTCEUR,38211.34,38219.66,38038.34,38138.94,13.20943,503692.134048,785
1703876400000,2023-12-29 19:00:00,BTCEUR,38127.06,38246.8,38044.48,38214.5,15.33965,585654.3995734,1168
1703872800000,2023-12-29 18:00:00,BTCEUR,37859.09,38153.43,37821.55,38119.2,27.04,1028428.8592372,1433
1703869200000,2023-12-29 17:00:00,BTCEUR,38021.05,38083.65,37737.74,37865.15,50.52032,1915688.6061488,2611
1703865600000,2023-12-29 16:00:00,BTCEUR,38352.36,38422.67,38000.03,38035.97,61.64059,2357112.2732788,2636
1703862000000,2023-12-29 15:00:00,BTCEUR,38973.45,38978.49,38206.36,38338.4,34.8001,1341122.0087922,2043
1703858400000,2023-12-29 14:00:00,BTCEUR,38828.66,39074.62,38767.68,38973.59,41.8477,1627663.1226717,1586
1703854800000,2023-12-29 13:00:00,BTCEUR,38805.08,38849.98,38715.75,38815.26,18.49702,717246.4590572,999
1703851200000,2023-12-29 12:00:00,BTCEUR,38798.03,38858.35,38686.01,38802.79,27.54847,1067567.7991547,1339
1703847600000,2023-12-29 11:00:00,BTCEUR,38673.84,38900.0,38665.34,38789.48,34.63219,1343462.0423894,1523
1703844000000,2023-12-29 10:00:00,BTCEUR,38673.46,38810.7,38636.4,38677.41,27.5636,1067779.7124019,1516
1703840400000,2023-12-29 09:00:00,BTCEUR,38459.63,38710.23,38416.2,38673.49,17.84709,689382.4260164,840
1703836800000,2023-12-29 08:00:00,BTCEUR,38253.55,38474.58,38244.44,38459.56,16.59202,636934.5842526,665
1703833200000,2023-12-29 07:00:00,BTCEUR,38472.53,38511.82,38206.04,38244.84,10.37638,398001.9350656,612
1703829600000,2023-12-29 06:00:00,BTCEUR,38636.25,38640.28,38456.0,38473.78,16.8887,651408.5497976,558
1703826000000,2023-12-29 05:00:00,BTCEUR,38594.4,38659.25,38480.44,38632.06,3.46628,133644.8812325,226
1703822400000,2023-12-29 04:00:00,BTCEUR,38678.87,38700.17,38559.24,38632.45,5.60015,216291.5209574,228
1703818800000,2023-12-29 03:00:00,BTCEUR,38506.54,38716.61,38421.84,38651.85,5.70499,220415.9039353,357
1703815200000,2023-12-29 02:00:00,BTCEUR,38278.99,38533.55,38221.77,38506.92,5.26726,201930.2613297,306
1703811600000,2023-12-29 01:00:00,BTCEUR,38364.07,38455.32,38060.44,38293.95,20.11228,768613.9155992,999
1703808000000,2023-12-29 00:00:00,BTCEUR,38547.78,38643.01,38333.25,38364.08,10.96257,422634.1603659,749
1703804400000,2023-12-28 23:00:00,BTCEUR,38638.15,38739.67,38522.14,38547.43,4.87874,188309.0577527,688
1703800800000,2023-12-28 22:00:00,BTCEUR,38431.07,38629.01,38373.25,38629.0,9.31523,358845.2513233,681
1703797200000,2023-12-28 21:00:00,BTCEUR,38474.3,38566.66,38334.31,38444.69,2.99306,115071.1401066,389
1703793600000,2023-12-28 20:00:00,BTCEUR,38558.16,38558.16,38337.78,38464.63,3.67219,141109.4237741,407
1703790000000,2023-12-28 19:00:00,BTCEUR,38446.15,38664.24,38425.81,38571.14,5.71018,220157.0637835,473
1703786400000,2023-12-28 18:00:00,BTCEUR,38467.39,38612.54,38384.94,38444.4,11.05643,425299.1300808,653
1703782800000,2023-12-28 17:00:00,BTCEUR,38385.33,38557.26,38385.33,38469.34,12.87192,495348.7771242,775
1703779200000,2023-12-28 16:00:00,BTCEUR,38266.55,38464.06,38191.68,38377.9,14.20231,544252.0015558,881
1703775600000,2023-12-28 15:00:00,BTCEUR,38457.63,38485.04,38211.02,38266.65,17.17086,657636.2721441,891
1703772000000,2023-12-28 14:00:00,BTCEUR,38700.77,38710.65,38249.55,38452.42,26.9934,1039800.1963047,1366
1703768400000,2023-12-28 13:00:00,BTCEUR,38545.85,38710.52,38380.92,38690.35,25.94725,1000694.2694231,1119
1703764800000,2023-12-28 12:00:00,BTCEUR,38791.04,38860.51,38525.18,38532.79,12.56487,486025.3273146,954
1703761200000,2023-12-28 11:00:00,BTCEUR,38799.33,38852.74,38726.48,38791.03,8.58129,332892.3658252,669
1703757600000,2023-12-28 10:00:00,BTCEUR,38744.71,38886.24,38726.98,38800.0,7.81387,303383.9404554,573
1703754000000,2023-12-28 09:00:00,BTCEUR,38642.47,38789.4,38614.77,38739.94,13.12209,508262.6907909,536
1703750400000,2023-12-28 08:00:00,BTCEUR,38763.48,38805.82,38657.52,38662.96,5.62882,218045.6969247,427
1703746800000,2023-12-28 07:00:00,BTCEUR,38778.04,38778.04,38540.42,38763.74,8.63128,333667.0960312,587
1703743200000,2023-12-28 06:00:00,BTCEUR,38938.56,38944.41,38703.04,38759.35,8.62269,334599.7255421,460
1703739600000,2023-12-28 05:00:00,BTCEUR,39039.06,39065.94,38852.78,38936.76,4.37182,170199.3639314,297
1703736000000,2023-12-28 04:00:00,BTCEUR,39090.29,39294.33,39022.09,39022.09,7.77886,304853.028896,311
1703732400000,2023-12-28 03:00:00,BTCEUR,39053.9,39096.63,39010.22,39093.75,1.98257,77426.671701,180
1703728800000,2023-12-28 02:00:00,BTCEUR,39082.36,39153.79,39001.28,39041.33,3.3787,132003.3441487,270
1703725200000,2023-12-28 01:00:00,BTCEUR,39242.6,39363.72,39095.72,39097.98,5.60426,219978.567299,437
1703721600000,2023-12-28 00:00:00,BTCEUR,39153.84,39488.79,39109.65,39234.71,8.41404,330721.1799264,560
1703718000000,2023-12-27 23:00:00,BTCEUR,39089.91,39183.84,39066.48,39144.69,2.9601,115838.9278307,436
1703714400000,2023-12-27 22:00:00,BTCEUR,39106.03,39390.26,38513.4,39084.16,59.86492,2348527.5540172,1833
1703710800000,2023-12-27 21:00:00,BTCEUR,39160.42,39204.69,39005.01,39105.78,6.70101,262008.4470899,407
1703707200000,2023-12-27 20:00:00,BTCEUR,38934.36,39271.5,38896.46,39202.76,14.95904,584874.136061,886
1703703600000,2023-12-27 19:00:00,BTCEUR,38934.48,38947.44,38801.33,38930.5,5.40028,209945.6813043,472
1703700000000,2023-12-27 18:00:00,BTCEUR,38802.42,38958.54,38728.06,38932.75,9.81643,381213.2240637,465
1703696400000,2023-12-27 17:00:00,BTCEUR,38841.07,38885.32,38640.85,38779.99,6.96834,270029.9967815,637
1703692800000,2023-12-27 16:00:00,BTCEUR,38759.46,38906.26,38646.39,38841.22,10.14298,393452.1852042,788
1703689200000,2023-12-27 15:00:00,BTCEUR,38700.16,38835.8,38588.17,38760.22,18.87281,730313.0853727,1004
1703685600000,2023-12-27 14:00:00,BTCEUR,38836.66,38984.27,38717.42,38717.42,19.81461,770062.5237384,971
1703682000000,2023-12-27 13:00:00,BTCEUR,38834.48,38888.54,38644.61,38829.24,10.33185,400736.1234683,683
1703678400000,2023-12-27 12:00:00,BTCEUR,38960.2,38992.17,38770.17,38819.83,29.24057,1137910.7001405,1240
1703674800000,2023-12-27 11:00:00,BTCEUR,39159.74,39176.43,38860.17,38950.48,24.1379,942242.0580091,1085
1703671200000,2023-12-27 10:00:00,BTCEUR,38740.31,39184.09,38705.34,39159.74,21.26353,828338.6330484,1046
1703667600000,2023-12-27 09:00:00,BTCEUR,38719.1,38745.96,38622.72,38734.48,6.98777,270309.4350857,612
1703664000000,2023-12-27 08:00:00,BTCEUR,38482.85,38755.56,38449.9,38717.85,10.12461,390910.4964209,596
1703660400000,2023-12-27 07:00:00,BTCEUR,38459.54,38533.38,38419.13,38500.94,3.68292,141731.6885264,283
1703656800000,2023-12-27 06:00:00,BTCEUR,38486.53,38562.76,38455.64,38480.63,4.91843,189410.2485319,257
1703653200000,2023-12-27 05:00:00,BTCEUR,38359.41,38502.49,38337.56,38494.18,2.19337,84285.9199546,237
1703649600000,2023-12-27 04:00:00,BTCEUR,38321.43,38397.38,38294.54,38359.92,1.62817,62419.2771768,174
1703646000000,2023-12-27 03:00:00,BTCEUR,38319.12,38427.17,38219.72,38322.3,3.58533,137387.0080617,274
1703642400000,2023-12-27 02:00:00,BTCEUR,38536.49,38557.62,38300.0,38318.8,4.89299,188023.8713128,329
1703638800000,2023-12-27 01:00:00,BTCEUR,38429.07,38566.47,38394.43,38518.6,17.43058,670587.4214768,425
1703635200000,2023-12-27 00:00:00,BTCEUR,38564.21,38596.02,38429.07,38429.07,12.32959,474614.4120152,427
1703631600000,2023-12-26 23:00:00,BTCEUR,38524.36,38602.24,38468.14,38564.22,2.69706,103977.0222466,372
1703628000000,2023-12-26 22:00:00,BTCEUR,38413.88,38636.52,38398.81,38530.6,5.84532,225131.0222603,546
1703624400000,2023-12-26 21:00:00,BTCEUR,38214.97,38413.26,38203.5,38411.78,4.93546,189127.6410491,367
1703620800000,2023-12-26 20:00:00,BTCEUR,38180.93,38303.0,38129.3,38212.25,6.41649,245248.6154316,383
1703617200000,2023-12-26 19:00:00,BTCEUR,38267.07,38375.62,38160.87,38169.69,23.93061,916222.0292427,672
1703613600000,2023-12-26 18:00:00,BTCEUR,38122.1,38277.83,37972.54,38262.0,21.15814,806634.8615769,807
1703610000000,2023-12-26 17:00:00,BTCEUR,38432.7,38475.32,37802.32,38136.51,45.23542,1725749.3535144,2381
1703606400000,2023-12-26 16:00:00,BTCEUR,38509.51,38556.16,38242.07,38451.15,14.38497,552380.572223,778
1703602800000,2023-12-26 15:00:00,BTCEUR,38728.32,38831.96,38400.0,38508.22,15.242,588438.8282606,735
1703599200000,2023-12-26 14:00:00,BTCEUR,38857.05,38932.51,38688.0,38724.06,9.70778,376622.5569945,562
1703595600000,2023-12-26 13:00:00,BTCEUR,38909.91,38915.22,38764.24,38848.89,11.31674,439517.9727961,756
1703592000000,2023-12-26 12:00:00,BTCEUR,38833.97,38936.47,38779.2,38915.07,8.52951,331202.8549627,565
1703588400000,2023-12-26 11:00:00,BTCEUR,38792.57,38890.65,38740.05,38838.71,7.39684,287164.5205226,563
1703584800000,2023-12-26 10:00:00,BTCEUR,38562.47,38803.51,38540.1,38797.27,11.07538,428886.9075388,595
1703581200000,2023-12-26 09:00:00,BTCEUR,38852.56,38881.77,38352.23,38571.94,21.1533,817601.3286555,898
1703577600000,2023-12-26 08:00:00,BTCEUR,38878.71,38920.07,38775.9,38851.61,5.00818,194514.8595658,384
1703574000000,2023-12-26 07:00:00,BTCEUR,38799.42,38952.82,38751.26,38888.08,10.92859,425033.3088713,410
1703570400000,2023-12-26 06:00:00,BTCEUR,38872.72,38941.24,38697.77,38800.49,15.01478,583149.1442285,530
1703566800000,2023-12-26 05:00:00,BTCEUR,39506.79,39523.92,38754.51,38892.7,28.96675,1131300.3612243,1196
1703563200000,2023-12-26 04:00:00,BTCEUR,39521.56,39551.57,39440.99,39519.97,2.45069,96787.5251115,213
1703559600000,2023-12-26 03:00:00,BTCEUR,39488.67,39545.9,39444.91,39519.95,2.17254,85818.1944281,202
1703556000000,2023-12-26 02:00:00,BTCEUR,39592.74,39613.18,39495.41,39495.41,5.67152,224318.2524323,399
1703552400000,2023-12-26 01:00:00,BTCEUR,39554.31,39638.82,39532.26,39595.13,6.80877,269552.3098989,406
1703548800000,2023-12-26 00:00:00,BTCEUR,39710.03,39727.13,39524.96,39564.92,7.2055,285446.8097141,462
1703545200000,2023-12-25 23:00:00,BTCEUR,39808.84,39808.84,39692.32,39705.0,3.82922,152198.5857016,380
1703541600000,2023-12-25 22:00:00,BTCEUR,39752.79,39928.07,39722.31,39809.32,15.04069,599273.5787767,700
1703538000000,2023-12-25 21:00:00,BTCEUR,39620.16,39752.79,39547.5,39749.85,4.00729,158956.239502,349
1703534400000,2023-12-25 20:00:00,BTCEUR,39795.14,39844.49,39535.87,39620.08,9.04653,358723.3496362,746
1703530800000,2023-12-25 19:00:00,BTCEUR,39765.35,39821.72,39611.63,39787.07,9.95096,395330.3611573,757
1703527200000,2023-12-25 18:00:00,BTCEUR,39813.75,39961.36,39719.01,39765.22,7.31742,291521.0177986,580
1703523600000,2023-12-25 17:00:00,BTCEUR,39699.6,39894.43,39684.37,39791.43,3.98685,158688.2825654,472
1703520000000,2023-12-25 16:00:00,BTCEUR,39829.83,39962.82,39642.9,39705.91,8.75662,348715.4753212,635
1703516400000,2023-12-25 15:00:00,BTCEUR,39944.63,40013.87,39829.84,39829.84,6.39165,255143.9723666,673
1703512800000,2023-12-25 14:00:00,BTCEUR,39891.09,40012.53,39802.71,39944.95,6.2344,248785.1242692,465
1703509200000,2023-12-25 13:00:00,BTCEUR,39919.68,40047.33,39721.83,39878.25,9.53427,380554.2790231,804
1703505600000,2023-12-25 12:00:00,BTCEUR,39495.89,39977.79,39355.1,39923.61,14.6319,578173.1590417,775
1703502000000,2023-12-25 11:00:00,BTCEUR,39478.62,39587.34,39389.37,39496.1,3.71706,146826.8620951,473
1703498400000,2023-12-25 10:00:00,BTCEUR,39389.36,39490.2,39367.98,39461.0,3.7926,149602.7940693,440
1703494800000,2023-12-25 09:00:00,BTCEUR,39418.27,39498.77,39303.15,39373.74,3.45866,136281.878564,492
1703491200000,2023-12-25 08:00:00,BTCEUR,39453.28,39595.44,39413.43,39418.71,3.17682,125468.4990715,420
1703487600000,2023-12-25 07:00:00,BTCEUR,39526.21,39542.07,39442.67,39453.28,3.24136,128051.8243889,336
1703484000000,2023-12-25 06:00:00,BTCEUR,39498.37,39581.11,39473.76,39531.07,1.75679,69433.4296448,234
1703480400000,2023-12-25 05:00:00,BTCEUR,39380.38,39497.76,39380.38,39497.76,1.18298,46655.3248207,155
1703476800000,2023-12-25 04:00:00,BTCEUR,39485.96,39530.17,39377.46,39380.11,2.90125,114524.3693915,154
1703473200000,2023-12-25 03:00:00,BTCEUR,39391.0,39493.09,39355.23,39479.92,2.60543,102783.0234865,138
1703469600000,2023-12-25 02:00:00,BTCEUR,39541.81,39593.67,39255.37,39399.8,4.12179,162269.2657067,271
1703466000000,2023-12-25 01:00:00,BTCEUR,39369.33,39584.48,39367.2,39549.44,5.11837,202178.3225289,352
1703462400000,2023-12-25 00:00:00,BTCEUR,39394.84,39497.32,39151.62,39359.61,4.5447,178746.0762829,416
1703458800000,2023-12-24 23:00:00,BTCEUR,39355.12,39557.32,39296.61,39404.3,12.07185,475363.4906597,588
1703455200000,2023-12-24 22:00:00,BTCEUR,39794.13,39853.1,39000.0,39450.63,37.28955,1467919.2737348,2119
1703451600000,2023-12-24 21:00:00,BTCEUR,39798.97,39862.22,39703.16,39783.85,4.49311,178722.8254184,406
1703448000000,2023-12-24 20:00:00,BTCEUR,39922.22,39923.93,39745.27,39809.38,1.8853,75078.2962605,326
1703444400000,2023-12-24 19:00:00,BTCEUR,39945.17,39966.22,39854.0,39913.73,1.79516,71662.687038,251
1703440800000,2023-12-24 18:00:00,BTCEUR,39942.21,39974.21,39854.02,39940.1,2.35427,93990.1851989,353
1703437200000,2023-12-24 17:00:00,BTCEUR,39979.84,40023.06,39911.79,39930.95,4.21139,168259.4366374,567
1703433600000,2023-12-24 16:00:00,BTCEUR,39950.39,40016.35,39831.83,39976.52,7.12535,284354.9692201,671
1703430000000,2023-12-24 15:00:00,BTCEUR,40042.08,40118.08,39942.01,39950.62,6.11866,244834.7907315,713
1703426400000,2023-12-24 14:00:00,BTCEUR,40042.66,40144.66,39997.47,40045.8,6.986,280045.741674,1006
1703422800000,2023-12-24 13:00:00,BTCEUR,39915.01,40047.32,39900.0,40032.94,4.45543,178067.8439105,707
1703419200000,2023-12-24 12:00:00,BTCEUR,39906.78,39934.84,39837.13,39913.21,4.25478,169712.2769979,711
1703415600000,2023-12-24 11:00:00,BTCEUR,39858.45,39915.57,39811.48,39906.78,5.61188,223739.3562401,807
1703412000000,2023-12-24 10:00:00,BTCEUR,39974.16,39988.04,39693.37,39861.98,10.29458,409999.4712676,1290
1703408400000,2023-12-24 09:00:00,BTCEUR,39893.28,39981.91,39857.51,39974.15,4.24028,169299.0956097,853
1703404800000,2023-12-24 08:00:00,BTCEUR,39960.09,39969.87,39798.23,39904.03,6.75904,269671.7017952,628
1703401200000,2023-12-24 07:00:00,BTCEUR,39816.38,39957.07,39778.13,39957.0,3.11086,124028.1467335,336
1703397600000,2023-12-24 06:00:00,BTCEUR,39735.68,39827.95,39674.91,39813.1,4.29624,170832.4197068,421
1703394000000,2023-12-24 05:00:00,BTCEUR,40019.77,40032.0,39665.98,39726.52,4.37292,174037.6404304,701
1703390400000,2023-12-24 04:00:00,BTCEUR,40075.0,40167.3,39991.29,40023.01,3.76345,150826.7261143,389
1703386800000,2023-12-24 03:00:00,BTCEUR,40091.33,40114.94,40047.25,40070.49,2.5921,103856.9300039,259
1703383200000,2023-12-24 02:00:00,BTCEUR,40024.05,40133.91,40003.65,40091.34,2.15451,86321.7853716,313
1703379600000,2023-12-24 01:00:00,BTCEUR,39938.25,40134.3,39913.22,40022.35,5.09866,204220.8219105,527
1703376000000,2023-12-24 00:00:00,BTCEUR,39944.35,39963.78,39845.23,39935.12,5.0727,202392.3424894,704
1703372400000,2023-12-23 23:00:00,BTCEUR,39983.22,40030.09,39923.02,39944.37,4.84304,193668.5155392,847
1703368800000,2023-12-23 22:00:00,BTCEUR,39920.81,40016.91,39870.1,39998.59,10.62493,424530.6619596,1174
1703365200000,2023-12-23 21:00:00,BTCEUR,39880.78,39971.96,39816.41,39914.29,10.37792,414167.2318511,934
1703361600000,2023-12-23 20:00:00,BTCEUR,39852.9,39891.09,39798.46,39859.57,8.82088,351434.0599194,780
1703358000000,2023-12-23 19:00:00,BTCEUR,39931.5,39962.62,39829.84,39848.14,6.33488,252625.1549788,553
1703354400000,2023-12-23 18:00:00,BTCEUR,39870.74,39982.11,39833.1,39925.16,3.35667,133947.5912276,486
1703350800000,2023-12-23 17:00:00,BTCEUR,39917.17,39964.96,39855.11,39877.21,3.13145,124970.6611608,404
1703347200000,2023-12-23 16:00:00,BTCEUR,39943.95,39999.18,39896.9,39915.46,35.45723,1416632.9797119,1342
1703343600000,2023-12-23 15:00:00,BTCEUR,39941.7,39964.91,39860.3,39950.49,20.01333,799047.2850129,1006
1703340000000,2023-12-23 14:00:00,BTCEUR,39872.91,39942.12,39834.19,39931.51,3.32152,132492.1882557,298
1703336400000,2023-12-23 13:00:00,BTCEUR,39831.86,39875.9,39800.01,39874.51,4.13666,164749.054406,445
1703332800000,2023-12-23 12:00:00,BTCEUR,39657.97,39860.72,39654.27,39819.49,4.82432,191801.0603565,499
1703329200000,2023-12-23 11:00:00,BTCEUR,39692.85,39727.73,39609.69,39661.51,4.18543,165946.3326235,370
1703325600000,2023-12-23 10:00:00,BTCEUR,39741.7,39753.86,39670.26,39693.11,2.08361,82739.0402403,323
1703322000000,2023-12-23 09:00:00,BTCEUR,39727.11,39770.75,39646.63,39739.66,4.29504,170641.9565761,350
1703318400000,2023-12-23 08:00:00,BTCEUR,39674.03,39738.46,39671.06,39721.97,1.41827,56308.6300244,242
1703314800000,2023-12-23 07:00:00,BTCEUR,39735.55,39758.59,39662.13,39674.03,2.91161,115582.7083286,299
1703311200000,2023-12-23 06:00:00,BTCEUR,39714.86,39746.68,39642.67,39729.99,1.27642,50671.317595,206
